geography,label
48129,"Donley, TX"
4813060,"Bay City, TX"
48131,"Duval, TX"
4813140,"Beaumont-Port Arthur, TX"
48133,"Eastland, TX"
4813300,"Beeville, TX"
48135,"Ector, TX"
48137,"Edwards, TX"
4813700,"Big Spring, TX"
48139,"Ellis, TX"
48141,"El Paso, TX"
48143,"Erath, TX"
4814300,"Bonham, TX"
4814420,"Borger, TX"
48145,"Falls, TX"
48147,"Fannin, TX"
4814780,"Brenham, TX"
48149,"Fayette, TX"
48151,"Fisher, TX"
4815180,"Brownsville-Harlingen, TX"
4815220,"Brownwood, TX"
48153,"Floyd, TX"
48155,"Foard, TX"
48157,"Fort Bend, TX"
48159,"Franklin, TX"
48161,"Freestone, TX"
48163,"Frio, TX"
48165,"Gaines, TX"
48167,"Galveston, TX"
48169,"Garza, TX"
48171,"Gillespie, TX"
48173,"Glasscock, TX"
48175,"Goliad, TX"
48177,"Gonzales, TX"
4817780,"College Station-Bryan, TX"
48179,"Gray, TX"
48181,"Grayson, TX"
48183,"Gregg, TX"
48185,"Grimes, TX"
4818580,"Corpus Christi, TX"
4818620,"Corsicana, TX"
48187,"Guadalupe, TX"
48189,"Hale, TX"
48191,"Hall, TX"
4819100,"Dallas-Fort Worth-Arlington, TX"
48193,"Hamilton, TX"
48195,"Hansford, TX"
4819620,"Del Rio, TX"
48197,"Hardeman, TX"
48199,"Hardin, TX"
48201,"Harris, TX"
48203,"Harrison, TX"
4820300,"Dumas, TX"
48205,"Hartley, TX"
4820580,"Eagle Pass, TX"
48207,"Haskell, TX"
48209,"Hays, TX"
4820900,"El Campo, TX"
48211,"Hemphill, TX"
48213,"Henderson, TX"
4821340,"El Paso, TX"
48215,"Hidalgo, TX"
48217,"Hill, TX"
48219,"Hockley, TX"
48221,"Hood, TX"
48223,"Hopkins, TX"
48225,"Houston, TX"
48227,"Howard, TX"
48229,"Hudspeth, TX"
48231,"Hunt, TX"
4823240,"Fredericksburg, TX"
48233,"Hutchinson, TX"
48235,"Irion, TX"
4823620,"Gainesville, TX"
48237,"Jack, TX"
48239,"Jackson, TX"
48241,"Jasper, TX"
4824180,"Granbury, TX"
48243,"Jeff Davis, TX"
48245,"Jefferson, TX"
48247,"Jim Hogg, TX"
48249,"Jim Wells, TX"
48251,"Johnson, TX"
48253,"Jones, TX"
48255,"Karnes, TX"
48257,"Kaufman, TX"
4825820,"Hereford, TX"
48259,"Kendall, TX"
48261,"Kenedy, TX"
48263,"Kent, TX"
4826420,"Houston-Sugar Land-Baytown, TX"
48265,"Kerr, TX"
4826660,"Huntsville, TX"
48267,"Kimble, TX"
48269,"King, TX"
48271,"Kinney, TX"
48273,"Kleberg, TX"
4827380,"Jacksonville, TX"
48275,"Knox, TX"
48277,"Lamar, TX"
48279,"Lamb, TX"
48281,"Lampasas, TX"
48283,"La Salle, TX"
48285,"Lavaca, TX"
4828500,"Kerrville, TX"
4828660,"Killeen-Temple-Fort Hood, TX"
48287,"Lee, TX"
4828780,"Kingsville, TX"
48289,"Leon, TX"
48291,"Liberty, TX"
48293,"Limestone, TX"
48295,"Lipscomb, TX"
4829500,"Lamesa, TX"
48297,"Live Oak, TX"
4829700,"Laredo, TX"
48299,"Llano, TX"
48301,"Loving, TX"
4830220,"Levelland, TX"
48303,"Lubbock, TX"
48305,"Lynn, TX"
48307,"McCulloch, TX"
48309,"McLennan, TX"
4830980,"Longview, TX"
48311,"McMullen, TX"
4831180,"Lubbock, TX"
4831260,"Lufkin, TX"
48313,"Madison, TX"
48315,"Marion, TX"
48317,"Martin, TX"
48319,"Mason, TX"
4831920,"Marble Falls, TX"
48321,"Matagorda, TX"
4832220,"Marshall, TX"
48323,"Maverick, TX"
48325,"Medina, TX"
4832580,"McAllen-Edinburg-Mission, TX"
48327,"Menard, TX"
48329,"Midland, TX"
48331,"Milam, TX"
4833260,"Midland, TX"
48333,"Mills, TX"
4833420,"Mineral Wells, TX"
48335,"Mitchell, TX"
48337,"Montague, TX"
48339,"Montgomery, TX"
48341,"Moore, TX"
48343,"Morris, TX"
4834420,"Mount Pleasant, TX"
48345,"Motley, TX"
48347,"Nacogdoches, TX"
4834860,"Nacogdoches, TX"
48349,"Navarro, TX"
48351,"Newton, TX"
48353,"Nolan, TX"
48355,"Nueces, TX"
48357,"Ochiltree, TX"
48359,"Oldham, TX"
48361,"Orange, TX"
4836220,"Odessa, TX"
48363,"Palo Pinto, TX"
48365,"Panola, TX"
48367,"Parker, TX"
48369,"Parmer, TX"
48371,"Pecos, TX"
48373,"Polk, TX"
4837300,"Palestine, TX"
4837420,"Pampa, TX"
48375,"Potter, TX"
4837580,"Paris, TX"
48377,"Presidio, TX"
4837780,"Pecos, TX"
48379,"Rains, TX"
48381,"Randall, TX"
48383,"Reagan, TX"
4838380,"Plainview, TX"
48385,"Real, TX"
48387,"Red River, TX"
48389,"Reeves, TX"
48391,"Refugio, TX"
48393,"Roberts, TX"
48395,"Robertson, TX"
48397,"Rockwall, TX"
4839700,"Raymondville, TX"
48399,"Runnels, TX"
48401,"Rusk, TX"
4840100,"Rio Grande City-Roma, TX"
48403,"Sabine, TX"
48405,"San Augustine, TX"
48407,"San Jacinto, TX"
48409,"San Patricio, TX"
48411,"San Saba, TX"
48413,"Schleicher, TX"
48415,"Scurry, TX"
4841660,"San Angelo, TX"
48417,"Shackelford, TX"
4841700,"San Antonio-New Braunfels, TX"
48419,"Shelby, TX"
48421,"Sherman, TX"
48423,"Smith, TX"
48425,"Somervell, TX"
48427,"Starr, TX"
48429,"Stephens, TX"
48431,"Sterling, TX"
48433,"Stonewall, TX"
4843300,"Sherman-Denison, TX"
48435,"Sutton, TX"
4843660,"Snyder, TX"
48437,"Swisher, TX"
48439,"Tarrant, TX"
48441,"Taylor, TX"
48443,"Terrell, TX"
48445,"Terry, TX"
4844500,"Stephenville, TX"
48447,"Throckmorton, TX"
4844860,"Sulphur Springs, TX"
48449,"Titus, TX"
4845020,"Sweetwater, TX"
48451,"Tom Green, TX"
48453,"Travis, TX"
48455,"Trinity, TX"
4845500,"Texarkana, TX-Texarkana, AR (TX part)"
48457,"Tyler, TX"
48459,"Upshur, TX"
48461,"Upton, TX"
48463,"Uvalde, TX"
4846340,"Tyler, TX"
48465,"Val Verde, TX"
4846620,"Uvalde, TX"
48467,"Van Zandt, TX"
48469,"Victoria, TX"
4846900,"Vernon, TX"
4847020,"Victoria, TX"
48471,"Walker, TX"
48473,"Waller, TX"
4847380,"Waco, TX"
48475,"Ward, TX"
48477,"Washington, TX"
48479,"Webb, TX"
48481,"Wharton, TX"
48483,"Wheeler, TX"
48485,"Wichita, TX"
4848660,"Wichita Falls, TX"
48487,"Wilbarger, TX"
48489,"Willacy, TX"
48491,"Williamson, TX"
48493,"Wilson, TX"
48495,"Winkler, TX"
48497,"Wise, TX"
48499,"Wood, TX"
48501,"Yoakum, TX"
48503,"Young, TX"
48505,"Zapata, TX"
48507,"Zavala, TX"
4899999,"Nonmetropolitan, nonmicropolitan"
